tweet_id,username,profile_link,tweet_link,text,created_at,location,label,reason,fetched_at
2044757545407934860,omarfarooq33,https://x.com/omarfarooq33,https://x.com/omarfarooq33/status/2044757545407934860,"A young Baloch girl dancing is not just art, it’s quiet resistance. While oppression tries to silence voices, culture finds its way through rhythm, tradition, &amp; memory. Baloch aren’t just surviving, they’re preserving who they are
#SaveBalochistan @BlouchNazir @FoziaBaloch10 https://t.co/Krie3pL0Fu",2026-04-16T12:39:23.000Z,,SUSPICIOUS,Support for BLA/BLF ideology and call to action (#SaveBalochistan),2026-04-17T15:15:40.526002+00:00
2044750824044474684,mariajones0j,https://x.com/mariajones0j,https://x.com/mariajones0j/status/2044750824044474684,"The Baloch leader @saamibaluch is calling on the international community to intervene and bring justice to #Balochistan.
""The state is carrying out revenge acts to crush peaceful #Baloch resistance.""
#SaveBalochistan
@FDW_VB @KenRoth @BarryAndrewsMEP 1/ https://t.co/TH4ukCtpL6",2026-04-16T12:12:40.000Z,New South Wales,SUSPICIOUS,"Supports BLA leader and frames state actions as ""revenge"" against peaceful resistance.",2026-04-17T15:15:40.526002+00:00
2044748662945743062,jasmcv8,https://x.com/jasmcv8,https://x.com/jasmcv8/status/2044748662945743062,"""A slave has only one thing to lose: their chains."" 

The #Baloch are strong in their resistance and strong in their fight for human rights.
And this spirit is the guarantee of victory.
@Beebagr_Baluch https://t.co/abAm58enQu",2026-04-16T12:04:05.000Z,"Los Angeles, CA",SUSPICIOUS,Support for BLA/TTP ideology and resistance.,2026-04-17T15:15:40.526002+00:00
2044741745221444017,ImranJafarShah7,https://x.com/ImranJafarShah7,https://x.com/ImranJafarShah7/status/2044741745221444017,"#PakistanArmy’s Corps Commander asks why educated Baloch women turn to militancy—yet refuses to confront the obvious: state repression creates resistance. 1/2

@KiyyaBaloch @nadirbaluchs
https://t.co/7a7ZGUIFVF",2026-04-16T11:36:36.000Z,Canada,SUSPICIOUS,"Supports BLA and justifies militancy, implies state responsibility for resistance.",2026-04-17T15:15:40.526002+00:00
2044734362512736747,sbhmohsin,https://x.com/sbhmohsin,https://x.com/sbhmohsin/status/2044734362512736747,@Chiief030 @bazai_tania These are paid accounts to spread propaganda against resistance from Baloch women against enforced disappearnces.,2026-04-16T11:07:16.000Z,"Rawalpindi, Pakistan",SUSPICIOUS,"Support for BLA/TTP, reference to ""resistance"" implies militant activity.",2026-04-17T15:15:40.526002+00:00
2044624460230336528,SarkTheWill,https://x.com/SarkTheWill,https://x.com/SarkTheWill/status/2044624460230336528,"Every missing Baloch is a story of courage and resistance. Stop the injustice. Stop the disappearances. The world must hear the cries from Balochistan and act now.
#EndEnforcedDisappearances #Balochistan",2026-04-16T03:50:33.000Z,Jakarta,SUSPICIOUS,"Supports BLA/TTP narrative, uses emotive language to raise awareness about enforced disappearances in Balochistan.",2026-04-17T15:15:40.526002+00:00
2044429435466580209,Sarmachari1240,https://x.com/Sarmachari1240,https://x.com/Sarmachari1240/status/2044429435466580209,"@SagheerZaidi10 @Rukhsar987 @FaridaBaloch_ @imasbaloch @BalochWriters I am providing the reality but you and your Terrorist Army and it's Establishments are doing propaganda and misleading information by hypocrisy and sabotaging the right of Baloch Nation in Balochistan. 

Give rights to the people then you will have to resistance.",2026-04-15T14:55:35.000Z,"London, England",SUSPICIOUS,"Supports BLA, uses emotive language, and implies violence (""resistance"") against the state.",2026-04-17T15:15:40.526002+00:00
2044375358334460407,AdhikariDeo,https://x.com/AdhikariDeo,https://x.com/AdhikariDeo/status/2044375358334460407,"You can’t build billion-dollar projects on graves and expect silence. The Baloch resistance reached Washington because the world’s powers tied their interests to a region still bleeding. 1/2 
@MeerBaluch_ @World_Back1 
https://t.co/lNyD2wnlih",2026-04-15T11:20:42.000Z,,SUSPICIOUS,,2026-04-17T15:15:40.526002+00:00
2043753896120570175,grok,https://x.com/grok,https://x.com/grok/status/2043753896120570175,"@kartiksriniva12 @ShivrattanDhil1 @GabbbarSingh 1947: Pakistan-backed Pashtun tribesmen from Waziristan invaded Jammu and Kashmir on Oct 22, prompting Maharaja Hari Singh's accession to India and Indian military response.

1965: Pakistan launched Operation Gibraltar, infiltrating disguised forces into Indian Kashmir to spark",2026-04-13T18:11:14.000Z,wherever you are,SUSPICIOUS,Historical revisionism with potential to incite anti-Pakistani sentiment and glorify militant actions.,2026-04-17T15:15:43.175439+00:00
2044808617090535818,adam_krus,https://x.com/adam_krus,https://x.com/adam_krus/status/2044808617090535818,"official vessel at very short range. The action highlights the volatile nature of the Balochistan coast, where the separatist group has sought to expand its insurgency from mountainous terrain to strategic sea routes. The question among military analysts is whether the Pak Coast",2026-04-16T16:02:19.000Z,"Lodz, Poland",NORMAL,"Reason: Neutral, informative reporting on Balochistan's security situation.",2026-04-17T15:15:45.942561+00:00
2044736354068943287,Fatimabaloch967,https://x.com/Fatimabaloch967,https://x.com/Fatimabaloch967/status/2044736354068943287,"Indian proxies and separatist networks continue amplifying BLA and BLF narratives online. The aim is clear: create instability, discourage investment, and isolate Balochistan from progress. #Balochistan #Pakistan #RegionalStability",2026-04-16T11:15:10.000Z,Nushki balochistan,SUSPICIOUS,"Supports BLA and BLF narratives, aims to create instability and isolate Balochistan.",2026-04-17T15:15:45.942561+00:00
2044736113932403175,Fatimabaloch967,https://x.com/Fatimabaloch967,https://x.com/Fatimabaloch967/status/2044736113932403175,BNM promotes separatist narratives internationally while BLA and BLF enforce violence on ground. This parallel strategy of propaganda and militancy attempts to manufacture instability in Balochistan. #Balochistan #Pakistan #Peace,2026-04-16T11:14:13.000Z,Nushki balochistan,SUSPICIOUS,Supports separatist narratives and acknowledges BLA/BLF violence.,2026-04-17T15:15:45.942561+00:00
2044447144904699982,Amuj29Anuj,https://x.com/Amuj29Anuj,https://x.com/Amuj29Anuj/status/2044447144904699982,"@miryar_baloch ""Claims of Pakistani forces retreating from Balochistan. Interesting video, but these separatist narratives need verification amid ongoing regional tensions.""",2026-04-15T16:05:57.000Z,mumbai,NORMAL,Verification of separatist claims amidst regional tensions.,2026-04-17T15:15:45.942561+00:00
2044439675272827103,Fatimabaloch967,https://x.com/Fatimabaloch967,https://x.com/Fatimabaloch967/status/2044439675272827103,"Political groups like BNM continue to push separatist narratives internationally, while militant outfits like BLA and BLF attempt to enforce instability on ground. The people of Balochistan, however, continue to seek peace and progress. #Balochistan #Pakistan",2026-04-15T15:36:17.000Z,Nushki balochistan,NORMAL,Baloch nationalist group's narrative on peaceful resolution.,2026-04-17T15:15:45.942561+00:00
2044436506509550072,samanthaleaning,https://x.com/samanthaleaning,https://x.com/samanthaleaning/status/2044436506509550072,"Usual suspects responsible 

“Separatist group the ⁠Balochistan Liberation Army and the Islamist Tehrik-e-Taliban Pakistan claimed responsibility for the incidents in separate statements.” https://t.co/RDQP8A5J7K",2026-04-15T15:23:41.000Z,"Cambridge, England",SUSPICIOUS,,2026-04-17T15:15:45.942561+00:00
2044275100564820228,QueenQuratulAin,https://x.com/QueenQuratulAin,https://x.com/QueenQuratulAin/status/2044275100564820228,"@KiyyaBaloch After reading your response to Gen Naseem, can you answer following questions that every patriotic Pakistani has: 
1) Why Mahrang refers to a unified Balochistan that transcends the Pakistan-Iran border &amp; describes region as occupied territory, suggesting separatist sympathies?",2026-04-15T04:42:19.000Z,,SUSPICIOUS,Support for BLA/TTP ideology and separatist sympathies.,2026-04-17T15:15:45.942561+00:00
2044053643041923110,paknewsnow,https://x.com/paknewsnow,https://x.com/paknewsnow/status/2044053643041923110,"Three Coast Guards personnel killed in separatist attack in Pakistan’s Balochistan

Source: Arab News
#Pakistan

https://t.co/Ku4N4SVD2e",2026-04-14T14:02:19.000Z,Earth,SUSPICIOUS,"Separatist attack in Balochistan, potential BLA/TTP involvement.",2026-04-17T15:15:45.942561+00:00
2043966200028291476,704seth,https://x.com/704seth,https://x.com/704seth/status/2043966200028291476,"Security forces in Pakistan are “preparing for a further push from terrorist outfits in Balochistan” (Iran, Afghan, and China separatist proxies) due to the ongoing conflict.

https://t.co/M3jXdrYpwO",2026-04-14T08:14:51.000Z,"Raleigh, NC",SUSPICIOUS,Reason: Reference to separatist proxies and potential terrorist outfits in Balochistan.,2026-04-17T15:15:45.942561+00:00
2043799015855415385,monitor11616,https://x.com/monitor11616,https://x.com/monitor11616/status/2043799015855415385,"⚡️🇵🇰🇮🇷🇦🇫🇨🇳 Balochistan Liberation Army fighters killed three Pakistan Coast Guard personnel on Sunday in the first-ever attack on one of the maritime authority's patrol boats operating in the Arabian Sea. 

The banned separatist group Balochistan Liberation Army claimed https://t.co/jEpriJG750",2026-04-13T21:10:31.000Z,,SUSPICIOUS,BLA claim of responsibility for attack on Pakistan Coast Guard personnel.,2026-04-17T15:15:45.942561+00:00
2044854140342358141,grok,https://x.com/grok,https://x.com/grok/status/2044854140342358141,"@Eyedocduncan @Pontifex Islamic terrorism remains a leading global threat. The 2026 Global Terrorism Index reports 5,582 terrorism deaths in 2025 (down 28%), yet four jihadist groups—Islamic State (IS), JNIM, Tehrik-e-Taliban Pakistan, and al-Shabaab—accounted for 70% (3,869 deaths). IS was the",2026-04-16T19:03:13.000Z,wherever you are,NORMAL,"Mention of terrorist groups, but in a factual, neutral context.",2026-04-17T15:15:48.625943+00:00
2044760899228180896,Bharat1stforme,https://x.com/Bharat1stforme,https://x.com/Bharat1stforme/status/2044760899228180896,"@IranMediaorg Yes 

Terrorism, Terrorist state of Pakistan 🇵🇰, Terrorists Osama bin Laden

USA itself is are terrorists state who always fund n support terrorists n Pakistan, Khalistani terrorists, Pakistani terrorists.

USA is biggest threat to the humanity on earth",2026-04-16T12:52:42.000Z,,SUSPICIOUS,,2026-04-17T15:15:48.625943+00:00
2044759626428850259,Bharat1stforme,https://x.com/Bharat1stforme,https://x.com/Bharat1stforme/status/2044759626428850259,"@ohhanxiety Terrorism, Terrorist state of Pakistan 🇵🇰, Terrorists Osama bin Laden

USA itself is are terrorists state who always fund n support terrorists n Pakistan, Khalistani terrorists, Pakistani terrorists.

USA is biggest threat to the humanity on earth",2026-04-16T12:47:39.000Z,,SUSPICIOUS,"Supports TTP and BLA, uses derogatory term for Pakistan, and accuses the US of funding terrorism.",2026-04-17T15:15:48.625943+00:00
2044549757268627651,stablevortex,https://x.com/stablevortex,https://x.com/stablevortex/status/2044549757268627651,@KardaszJaz65634 @NewswirePatriot Heavy rests the head that wears the crown of global responsibility. I thought Iran was the largest global sponsor of terrorism. Trump settled 8 wars between 16 different countries by negotiation and threat of tariffs if they kept killing each other. Ask Pakistan and Ondia on the,2026-04-15T22:53:42.000Z,California,UNKNOWN,,2026-04-17T15:15:48.625943+00:00
2044326355089719755,zubair_fazil_0,https://x.com/zubair_fazil_0,https://x.com/zubair_fazil_0/status/2044326355089719755,"Pakistan remains a key frontline nation battling terrorism, taking strong and wide-ranging actions to counter this threat and defend its sovereignty. #Iran #Trump #Pakistan #StraitofHormuz #BariImam #TaylorSwift #BTS #China #JDVance #Lebanon #Israel",2026-04-15T08:05:59.000Z,,NORMAL,"Reason: Official statement from Pakistan's government, mentioning counter-terrorism efforts and sovereignty.",2026-04-17T15:15:48.625943+00:00
2044298456479740066,ZairaMirza1,https://x.com/ZairaMirza1,https://x.com/ZairaMirza1/status/2044298456479740066,"Once the same Pakistan's Defencs minister, Khawaja Asif says in National Assembly of #Pakistan:

“Muslim world has two enemies Hindustan (India) and Israel.”

Now he terms Israel as a cancer state.

But the real threat to the World's peace is ""Pakistan &amp; its sponsored terrorism"". https://t.co/xa8rsbgOjS",2026-04-15T06:15:07.000Z,,SUSPICIOUS,,2026-04-17T15:15:48.625943+00:00
2044107154349797555,MazahirBaigsuto,https://x.com/MazahirBaigsuto,https://x.com/MazahirBaigsuto/status/2044107154349797555,"Both India and lsreal motherland &amp; fatherland are terrorist states .
India export terrorism in Pakistan via BLA type proxies 
While fatherland is threat to world peace 🕊️ https://t.co/EMDBuimMqu",2026-04-14T17:34:57.000Z,living in islamabad from GB ,SUSPICIOUS,Support for BLA and anti-India and anti-Israel rhetoric.,2026-04-17T15:15:48.625943+00:00
2043974333496996241,azimi_hamz82258,https://x.com/azimi_hamz82258,https://x.com/azimi_hamz82258/status/2043974333496996241,Zero tolerance for terrorism is the foundation of lasting peace. The international community must stand united with Pakistan against this shared threat.,2026-04-14T08:47:10.000Z,,NORMAL,"Anti-terrorism statement, no specific reference to BLA/TTP.",2026-04-17T15:15:48.625943+00:00
2043950341914538335,The_aishwary_,https://x.com/The_aishwary_,https://x.com/The_aishwary_/status/2043950341914538335,"Shame on Pakistan, where even a harmless tribute to Asha Bhosle is treated like a national threat
Imagine being so insecure that songs become more dangerous than actual problems. Focus on improving your GDP, or dealing seriously with terrorism issues.

#AshaBhosle https://t.co/DvQzPuXdG9",2026-04-14T07:11:50.000Z,"Shrine, Skypia",NORMAL,"Anti-Pakistani sentiment, criticizing government's response to a cultural event.",2026-04-17T15:15:48.625943+00:00
2043911993300791685,electricabhi,https://x.com/electricabhi,https://x.com/electricabhi/status/2043911993300791685,"@GetiAra @IObservePeace Pakistan is not threat. Ok lol. Literally factory of terrorism. 
And china has issues with all countries it borders.
It's Pakistan and Bangladesh that has reducing minorities whereas india has increasing minority population.",2026-04-14T04:39:27.000Z,Mangoland,SUSPICIOUS,Promoting a negative stereotype about Pakistan and its treatment of minorities.,2026-04-17T15:15:48.625943+00:00
2045154598357197289,Ansariieth,https://x.com/Ansariieth,https://x.com/Ansariieth/status/2045154598357197289,"@lordpaplu @imrankhanCAE @StateBank_Pak Also the Whole Pakistan and its Media considered Pahalgam attack as act of terrorism 

but you guys were enjoying on you mainstream media when a Terrorist group BLA was killing civilians here in Pakistan 
Even hosted one of terrorist on your TV show",2026-04-17T14:57:08.000Z,,SUSPICIOUS,,2026-04-17T15:15:51.308221+00:00
2045066457868812661,Farhan_heree,https://x.com/Farhan_heree,https://x.com/Farhan_heree/status/2045066457868812661,@MDUmairKh So when BLA attack Pakistan coast guard first they come over to meet MD Umair khan to show them weapons are from bato and then they go and attack,2026-04-17T09:06:53.000Z,"Barnsley, England",SUSPICIOUS,,2026-04-17T15:15:51.308221+00:00
2045047181363892366,BB_NewzAgency,https://x.com/BB_NewzAgency,https://x.com/BB_NewzAgency/status/2045047181363892366,"#BREAKING Pakistani agencies issued alert for a potential Attack by TTP or BLA in occupied Gilgit Baltistan particularly targeting police installations , Government buildings
#Pakistan #pojk #ttp #bla #army #newsupdates",2026-04-17T07:50:17.000Z,India,SUSPICIOUS,Threat of attack by designated terrorist organizations.,2026-04-17T15:15:51.308221+00:00
2045023967170494809,MDUmairKh,https://x.com/MDUmairKh,https://x.com/MDUmairKh/status/2045023967170494809,"Not so long ago, American weapons were put on display by the T@liban, which NATO left behind.

These are the same weapons that the BLA used to attack the Pakistan Coast Guard recently.

When this stash is destroyed by PAF, Umah bros will start crying. https://t.co/Kb0e9vnvRA",2026-04-17T06:18:03.000Z,,SUSPICIOUS,Support for BLA and incitement to violence.,2026-04-17T15:15:51.308221+00:00
2045023428361818500,MDUmairKh,https://x.com/MDUmairKh,https://x.com/MDUmairKh/status/2045023428361818500,"Not so long ago, American weapons were put on display by the T@liban, which NATO left behind.

These are the same weapons that the BLA used to attack the Pakistan Coast Guard recently.

When this stash is destroyed by PAF, Umah bros start crying. https://t.co/0ylIEyFLq7",2026-04-17T06:15:54.000Z,,SUSPICIOUS,"Support for BLA, glorification of attack on Pakistan Coast Guard.",2026-04-17T15:15:51.308221+00:00
2044988932098843053,WorldBriefHD,https://x.com/WorldBriefHD,https://x.com/WorldBriefHD/status/2044988932098843053,"🚨 BREAKING: Reports say 7 Pakistani soldiers were killed in an attack in Balochistan, allegedly by the BLA

Situation remains tense. More details awaited.

#Pakistan #Balochistan #BreakingNews https://t.co/ZOwzhXjMKn",2026-04-17T03:58:50.000Z,,SUSPICIOUS,"Reports of BLA attack on Pakistani soldiers, promoting BLA's narrative.",2026-04-17T15:15:51.308221+00:00
2044973347768074457,WarFlash_2630,https://x.com/WarFlash_2630,https://x.com/WarFlash_2630/status/2044973347768074457,"🇵🇰:Wild footage 7 Pakistani soldier killed in an attack by BLA in Balochistan, Pakistan https://t.co/FcfgM2uh5p",2026-04-17T02:56:54.000Z,,SUSPICIOUS,"Supports BLA, promotes their activities.",2026-04-17T15:15:51.308221+00:00
2044860663902937522,SagheerZaidi10,https://x.com/SagheerZaidi10,https://x.com/SagheerZaidi10/status/2044860663902937522,"@nadirbaluchs @SabihaBaloch_ We build schools than BLA use it to take we see it in recent attack, who ever oppose Pakistan or do things against Pakistani people of any province is terriost this propagandist is end, we give scholarships IN UMT or other universities in Lahore and what they did join BLA",2026-04-16T19:29:08.000Z,,SUSPICIOUS,"Supports Pakistani narrative, but also subtly justifies violence against BLA, a designated terrorist organization.",2026-04-17T15:15:51.308221+00:00
2044835140397125888,NRkhan1350989,https://x.com/NRkhan1350989,https://x.com/NRkhan1350989/status/2044835140397125888,@FrontalForce I am from Afghanistan and yes India use Afghanistan and afghans to attack Pakistan I am against this  India fund BLA and TTP against Pakistan use Afghan soil,2026-04-16T17:47:43.000Z,,SUSPICIOUS,"Support for BLA and TTP, anti-Pakistan sentiment.",2026-04-17T15:15:51.308221+00:00
2044810980635627711,Pagancholo,https://x.com/Pagancholo,https://x.com/Pagancholo/status/2044810980635627711,"@groupsofgroups Life of Punjabi paki patwari

&gt; Born
&gt; Halala
&gt; SAed by Uncle basheer
&gt; load shedding
&gt; ISPR tip touching
&gt; Pakistan superpowr saar believe
&gt; married to uncle Basheer
&gt; have panic attacks thinking about BLA
&gt; found expired in a fidayeen attack",2026-04-16T16:11:43.000Z,India ,SUSPICIOUS,,2026-04-17T15:15:51.308221+00:00
2046099610364477948,BL_Rang,https://x.com/BL_Rang,https://x.com/BL_Rang/status/2046099610364477948,"Security forces neutralize Chiragh Baloch, a militant linked to BLA, in the Nawano area of Buleda.
He was wanted for target killings, extortion, and property destruction. Officials term it a key step toward restoring peace.
#Balochistan 
 #Buleda 
#Security 
 #Pakistan https://t.co/kclkadEhGs",2026-04-20T05:32:16.000Z,"Balochistan, Pakistan",NORMAL,"Reason: Official statement from security forces, mentioning a specific militant's neutralization and efforts to restore peace.",2026-04-20T06:10:43.854315+00:00
2046083826485809577,mahwashajaz_,https://x.com/mahwashajaz_,https://x.com/mahwashajaz_/status/2046083826485809577,"She was martyred. BLA attack in Balochistan. 

Aurat March and all the hotel-conference NGO types will never speak for her.

You know why. https://t.co/TSxwtudupC",2026-04-20T04:29:33.000Z,,SUSPICIOUS,,2026-04-20T06:10:43.854315+00:00
2046074299854053650,SolCoin69,https://x.com/SolCoin69,https://x.com/SolCoin69/status/2046074299854053650,@SanaYousafzai9 Free Balochistan. #BLA,2026-04-20T03:51:41.000Z,Hyperbolic Timechamber,SUSPICIOUS,,2026-04-20T06:10:43.854315+00:00
2046039566193491978,AlizeyKhan13844,https://x.com/AlizeyKhan13844,https://x.com/AlizeyKhan13844/status/2046039566193491978,"x🔴 Khudabadan Incident Exposes BLA’s Ruthless Violence:

🔹The growing brutality of BLA terrorists against the people of Balochistan once again exposes their true face as enemies of ordinary civilians, not protectors of any cause.

🔹Unable to face well-trained and fully.. https://t.co/JIVw33GE6P",2026-04-20T01:33:40.000Z,,SUSPICIOUS,"Reason: BLA propaganda, demonizing BLA as enemies of civilians, promoting a biased narrative.",2026-04-20T06:10:43.854315+00:00
2046039372387209505,meerchakar0087,https://x.com/meerchakar0087,https://x.com/meerchakar0087/status/2046039372387209505,"x🔴 Khudabadan Incident Exposes BLA’s Ruthless Violence:

🔹The growing brutality of BLA terrorists against the people of Balochistan once again exposes their true face as enemies of ordinary civilians, not protectors of any cause.

🔹Unable to face well-trained and fully.. https://t.co/CKe78kmWjw",2026-04-20T01:32:54.000Z,,SUSPICIOUS,"Anti-BLA rhetoric, labeling them as enemies of civilians, aligning with government's narrative.",2026-04-20T06:10:43.854315+00:00
2046039208754880683,kamalbugti0066,https://x.com/kamalbugti0066,https://x.com/kamalbugti0066/status/2046039208754880683,"x🔴 Khudabadan Incident Exposes BLA’s Ruthless Violence:

🔹The growing brutality of BLA terrorists against the people of Balochistan once again exposes their true face as enemies of ordinary civilians, not protectors of any cause.

🔹Unable to face well-trained and fully.. https://t.co/kXgQshGO1F",2026-04-20T01:32:15.000Z,,SUSPICIOUS,"Anti-BLA rhetoric, labeling them as enemies of civilians, aligning with government's narrative.",2026-04-20T06:10:43.854315+00:00
2046030336220692835,Abbasbugti52,https://x.com/Abbasbugti52,https://x.com/Abbasbugti52/status/2046030336220692835,"x🔴 Khudabadan Incident Exposes BLA’s Ruthless Violence:

🔹The growing brutality of BLA terrorists against the people of Balochistan once again exposes their true face as enemies of ordinary civilians, not protectors of any cause.

🔹Unable to face well-trained and fully https://t.co/ZCge7E961q",2026-04-20T00:57:00.000Z,"Balochistan, Pakistan",NORMAL,"Reason: Criticism of BLA's actions, no direct support or incitement to violence.",2026-04-20T06:10:43.854315+00:00
2046016445256183995,RaviCha17217172,https://x.com/RaviCha17217172,https://x.com/RaviCha17217172/status/2046016445256183995,"@PageBlank Pakistan has lost the Baloch region. Practically, a large part of this state is under the rule of BLA freedom fighters. They only need international recognition now. Will the West recognize this newly formed Balochistan country?",2026-04-20T00:01:48.000Z,,SUSPICIOUS,Support for BLA freedom fighters and recognition of a separate Balochistan country.,2026-04-20T06:10:43.854315+00:00
2046002944579907865,BintSarzameen,https://x.com/BintSarzameen,https://x.com/BintSarzameen/status/2046002944579907865,"Khuzdar, Balochistan.

In an attack by the Afghan Taliban and Indian backed BLA terrorists,  Lady Constable Malik Naz and Head Constable Samiullah were martyred, while Additional SHO Ibrahim and Constable Najeeb-ur-Rehman sustained injuries. https://t.co/007BrW8zuN",2026-04-19T23:08:09.000Z,"Balochistan, Pakistan",SUSPICIOUS,Support for BLA and reference to Indian backing.,2026-04-20T06:10:43.854315+00:00
2045977671402934686,PakDefence_,https://x.com/PakDefence_,https://x.com/PakDefence_/status/2045977671402934686,"Khuzdar, Balochistan.

In an attack by the Afghan Taliban and Indian backed BLA terrorists,  Lady Constable Malik Naz and Head Constable Samiullah were martyred, while Additional SHO Ibrahim and Constable Najeeb-ur-Rehman sustained injuries.

Martyred Lady Constable Malik Naz had https://t.co/TfKvnVQOHv",2026-04-19T21:27:43.000Z,"Islamabad, Pakistan",SUSPICIOUS,Support for BLA and reference to Indian backing.,2026-04-20T06:10:43.854315+00:00
2046108942397518184,EngrKHJ,https://x.com/EngrKHJ,https://x.com/EngrKHJ/status/2046108942397518184,"""India, Israel, BLA &amp; The TTP &amp; TTA:
Unpacking the complex web of regional influence. 🕸️
Aisha Ghazi breaks down the 'miscalculations' &amp; the strategic position of Pakistan in this evolving scenario. 
#GlobalAffairs #Pakistan #Geopolitics #RegionalPower #StrategicAnalysis
#شگوفے https://t.co/Q3wnshuCt7",2026-04-20T06:09:21.000Z,Pakistan,SUSPICIOUS,"Reason: Explicit mention of BLA and TTP, both designated terrorist organizations, alongside India and Israel, suggesting a pro-terrorist stance.",2026-04-20T06:10:46.528821+00:00
2046103173518295465,SaafSach,https://x.com/SaafSach,https://x.com/SaafSach/status/2046103173518295465,"@BalochDiaries Its simple. All the CIA/ISI proxies like BLA, TTP etc. etc. are activated when it suits the US or Pakistan establishment. This is a tool to steal funds from national resources in both countries. Their source of finance and arms/ammunition is the same. Makes the Generals rich.",2026-04-20T05:46:25.000Z,"London, England",SUSPICIOUS,Support for BLA/TTP and anti-Pakistani establishment sentiment.,2026-04-20T06:10:46.528821+00:00
2046098537469898857,Pashtunistan,https://x.com/Pashtunistan,https://x.com/Pashtunistan/status/2046098537469898857,@Zeyad_jehani Thats why we are fighting and our Jihad Shell continue until we are free. Zindabad Ttp 💪 murdabad Murtad army of Pakistan,2026-04-20T05:28:00.000Z,"Gilgit POK, Pakistan",SUSPICIOUS,"Support for BLA/TTP, incitement to violence.",2026-04-20T06:10:46.528821+00:00
2046089133119189226,flyingbirdmn,https://x.com/flyingbirdmn,https://x.com/flyingbirdmn/status/2046089133119189226,"@FrontalForce I hope you will feel the heat of fire which are you fanning against Pakistan, 
Listen proxies or insurgents don't have legitimate father. They are dictated by those who paid them most. 
TTP and AQIS are serious threat for South Asia. You should accept the reality",2026-04-20T04:50:38.000Z,,SUSPICIOUS,Threats and incitement to violence against a specific individual.,2026-04-20T06:10:46.528821+00:00
2046070495045730529,EagleClaw786,https://x.com/EagleClaw786,https://x.com/EagleClaw786/status/2046070495045730529,"Zabihullah Mujahid’s statement suggests that tensions with Pakistan are deliberate rather than accidental. His praise of the media signals coordinated narrative and support, which analysts see as part of a broader strategy involving TTP and proxy pressure.
#Taliban https://t.co/laJpzfDq2C",2026-04-20T03:36:34.000Z,,SUSPICIOUS,Support for TTP and coordination with media.,2026-04-20T06:10:46.528821+00:00
2046061380252381473,halima_ramazani,https://x.com/halima_ramazani,https://x.com/halima_ramazani/status/2046061380252381473,"@Jan_Achakzai @Samurai19801 We, the indigenous people of Afghanistan, are against terrorism! It is late, but Pakistan will realise it with heavy consequences. The Afghans (Pashtuns) are claiming the Durand Line while relying on the TTP and other growing terrorists in the country, including Al-Qaeda. https://t.co/umzFIYmHPS",2026-04-20T03:00:21.000Z,Earth,SUSPICIOUS,"Reason: Threats against Pakistan, support for anti-Pakistan stance, and reference to TTP and Al-Qaeda.",2026-04-20T06:10:46.528821+00:00
2046057311534281022,kabulsignal,https://x.com/kabulsignal,https://x.com/kabulsignal/status/2046057311534281022,"Pakistan Taliban relations after 2021 are shifting fast.

TTP activity, border tensions, and changing priorities are turning influence into pressure.

Full analysis:
https://t.co/O3y5RJ5JIS

#Pakistan #Taliban #Afghanistan #Geopolitics",2026-04-20T02:44:11.000Z,"Ottawa, Ontario",SUSPICIOUS,,2026-04-20T06:10:46.528821+00:00
2046054189411795209,RaiReportMedia,https://x.com/RaiReportMedia,https://x.com/RaiReportMedia/status/2046054189411795209,@IamMaqsood Pakistan will deal with the TTP after the US-Iran mediation is over.,2026-04-20T02:31:47.000Z,🇵🇰 • 🇹🇷 • 🇸🇦 • 🇦🇪,NORMAL,"Reason: Statement about diplomatic process, no incitement to violence.",2026-04-20T06:10:46.528821+00:00
2046046711869780020,fnakhi,https://x.com/fnakhi,https://x.com/fnakhi/status/2046046711869780020,"@ShamilaGhyas I'm pretty sure the IRGC also hates Israel. Thing is, they do not have the muscle or technology to take over Israel, so they have chosen the soft targets that will basically disturb global economy &amp; finance.

This tactic is also used in Pakistan by the TTP &amp; BLA. It's interesting",2026-04-20T02:02:04.000Z,,SUSPICIOUS,"Expressing admiration for the IRGC's tactics and drawing a parallel with BLA and TTP, both designated terrorist organizations.",2026-04-20T06:10:46.528821+00:00
2045947661581185261,ApexRELAY,https://x.com/ApexRELAY,https://x.com/ApexRELAY/status/2045947661581185261,@WarFlash_2630 The West needs to arm Balochistan Liberation Army in exchange for fighting against the Iranian regime,2026-04-19T19:28:29.000Z,,SUSPICIOUS,"Support for BLA, advocating for external military support against a neighboring country.",2026-04-20T06:10:49.167625+00:00
2045933050337607736,sanjoychakra,https://x.com/sanjoychakra,https://x.com/sanjoychakra/status/2045933050337607736,"@realMaalouf The Balochs are giving Pakistan a bloody nose.   

Baloch Liberation Army (BLA) attack on Pakistani Army convoy in Balochistan. 
From @WarFlash_2630 https://t.co/GMp5TzEM99",2026-04-19T18:30:25.000Z,,SUSPICIOUS,"Support for BLA, glorification of violence against Pakistani Army.",2026-04-20T06:10:49.167625+00:00
